OBJECTID,FIELD_LOCATION,FIELD_LATITUDE,FIELD_LONGITUDE,FIELD_AGENCY_FIRE_ID,FIELD_FIRE_SIZE,FIELD_AGENCY_FIRE_CAUSE,FIELD_SYSTEM_FIRE_CAUSE,FIELD_SITUATION_REPORT_DATE,FIELD_STATUS_DATE,FIELD_AGENCY_DATA_TIMEZONE,FIELD_STAGE_OF_CONTROL_STATUS,FIELD_PERCENT_CONTAINED,FIELD_RESPONSE_TYPE,FIELD_SEVERITY_NEAREST_DSR,FIELD_FIRE_WAS_PERSCRIBED,FIELD_AGENCY_PREPARE_LEVEL,FIELD_FIRE_TYPE_ICS,FIELD_AGENCY_CODE,REFRESHED_DATETIME,geometry_longitude,geometry_latitude,source_feature_id,geometry_type,snapshot_downloaded_at_utc,source_url,fire_id,agency_code,stage_of_control_code,stage_of_control_label,stage_of_control_label_provisional,stage_of_control_mapping_status,stage_of_control_display_label,is_active_fire,agency_fire_cause_code,system_fire_cause_code,response_type_code,response_type_label,fire_size_hectares,latitude,longitude,situation_report_datetime_utc,status_datetime_utc,refreshed_datetime_utc,cause_interpretation_provisional,cause_mapping_status,FIELD_LOCATION_is_minus_one,FIELD_PERCENT_CONTAINED_is_minus_one,FIELD_SEVERITY_NEAREST_DSR_is_minus_one,FIELD_AGENCY_PREPARE_LEVEL_is_minus_one,FIELD_FIRE_TYPE_ICS_is_minus_one
338269393,-1,52.2573,-92.99770000000001,RED_FIRE_024,6414.900000000001,LTG,L,1784058360000,1785179820000,GMT,OC,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-92.99770895627039,52.25730895125065,338269393,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,RED_FIRE_024,ON,OC,Out of Control,,Confirmed,Out of Control,True,LTG,L,MON,Monitored Response,6414.900000000001,52.2573,-92.99770000000001,2026-07-14 19:46:00+00:00,2026-07-27 19:17:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338269409,-1,51.171400000000006,-89.7415,SLK_FIRE_092,2657.8,LTG,L,1784056620000,1784389020000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-89.74150769925205,51.17140908312207,338269409,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,SLK_FIRE_092,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,2657.8,51.171400000000006,-89.7415,2026-07-14 19:17:00+00:00,2026-07-18 15:37:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338269457,-1,51.4711,-87.84150000000001,NIP_FIRE_045,9922.0,LTG,L,1784054760000,1784502000000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-87.84150713994741,51.471109260719864,338269457,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_045,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,9922.0,51.4711,-87.84150000000001,2026-07-14 18:46:00+00:00,2026-07-19 23:00:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338269553,-1,48.3318,-92.02420000000001,FOR_FIRE_039,95.8,LTG,L,1784045280000,1784819940000,GMT,UC,-1,MOD,-1,0,-1,-1,ON     ,1785452863000,-92.02420789875336,48.33180854941614,338269553,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,FOR_FIRE_039,ON,UC,Under Control,,Confirmed,Under Control,True,LTG,L,MOD,Modified Response,95.8,48.3318,-92.02420000000001,2026-07-14 16:08:00+00:00,2026-07-23 15:19:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338269569,-1,50.7045,-90.0775,SLK_FIRE_091,38.0,LTG,L,1784042640000,1785003060000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-90.07750771803718,50.704509000118804,338269569,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,SLK_FIRE_091,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,38.0,50.7045,-90.0775,2026-07-14 15:24:00+00:00,2026-07-25 18:11:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338269601,-1,50.128800000000005,-87.647,NIP_FIRE_042,15.0,LTG,L,1784041140000,1784502300000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-87.64700683870552,50.12880910314513,338269601,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_042,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,15.0,50.128800000000005,-87.647,2026-07-14 14:59:00+00:00,2026-07-19 23:05:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338269649,-1,51.2017,-87.7936,NIP_FIRE_040,102.0,LTG,L,1783991160000,1784502000000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-87.79360707471223,51.201709230534725,338269649,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_040,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,102.0,51.2017,-87.7936,2026-07-14 01:06:00+00:00,2026-07-19 23:00:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338269665,-1,50.3879,-87.4437,NIP_FIRE_039,24.5,LTG,L,1783990440000,1784301300000,GMT,OC,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-87.44370681713208,50.387909151246696,338269665,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_039,ON,OC,Out of Control,,Confirmed,Out of Control,True,LTG,L,FUL,Full Response,24.5,50.3879,-87.4437,2026-07-14 00:54:00+00:00,2026-07-17 15:15:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338269681,-1,50.433800000000005,-87.4287,NIP_FIRE_038,488.8,LTG,L,1783990200000,1784301300000,GMT,OC,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-87.42870682013856,50.43380915827102,338269681,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_038,ON,OC,Out of Control,,Confirmed,Out of Control,True,LTG,L,FUL,Full Response,488.8,50.433800000000005,-87.4287,2026-07-14 00:50:00+00:00,2026-07-17 15:15:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338269697,-1,48.719500000000004,-91.2736,FOR_FIRE_038,44.2,HUM,H,1783988580000,1785171600000,GMT,UC,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-91.27360773679058,48.7195086563562,338269697,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,FOR_FIRE_038,ON,UC,Under Control,,Confirmed,Under Control,True,HUM,H,FUL,Full Response,44.2,48.719500000000004,-91.2736,2026-07-14 00:23:00+00:00,2026-07-27 17:00:00+00:00,2026-07-30 23:07:43+00:00,Unmapped,Requires review,True,True,True,True,True
338269713,-1,49.237100000000005,-91.8508,DRY_FIRE_036,1710.0,HUM,H,1783984860000,1785427200000,GMT,BH,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-91.85080800216068,49.23710868047276,338269713,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,DRY_FIRE_036,ON,BH,Being Held,,Confirmed,Being Held,True,HUM,H,FUL,Full Response,1710.0,49.237100000000005,-91.8508,2026-07-13 23:21:00+00:00,2026-07-30 16:00:00+00:00,2026-07-30 23:07:43+00:00,Unmapped,Requires review,True,True,True,True,True
338269745,-1,50.2509,-88.5446,THU_FIRE_059,17.0,HUM,H,1783983180000,1784846700000,GMT,BM,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-88.54460714786617,50.25090905543014,338269745,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,THU_FIRE_059,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,HUM,H,FUL,Full Response,17.0,50.2509,-88.5446,2026-07-13 22:53:00+00:00,2026-07-23 22:45:00+00:00,2026-07-30 23:07:43+00:00,Unmapped,Requires review,True,True,True,True,True
338269793,-1,50.587700000000005,-90.67530000000001,SLK_FIRE_089,7190.1,LTG,L,1783980540000,1784932860000,GMT,OC,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-90.67530788486636,50.58770894028955,338269793,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,SLK_FIRE_089,ON,OC,Out of Control,,Confirmed,Out of Control,True,LTG,L,FUL,Full Response,7190.1,50.587700000000005,-90.67530000000001,2026-07-13 22:09:00+00:00,2026-07-24 22:41:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338269809,-1,50.3266,-87.8113,NIP_FIRE_037,911.9,LTG,L,1783980540000,1784301300000,GMT,OC,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-87.81130692543468,50.326609117439084,338269809,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_037,ON,OC,Out of Control,,Confirmed,Out of Control,True,LTG,L,FUL,Full Response,911.9,50.3266,-87.8113,2026-07-13 22:09:00+00:00,2026-07-17 15:15:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338269825,-1,49.630100000000006,-90.098,DRY_FIRE_035,22461.0,HUM,H,1783980420000,1784481600000,GMT,OC,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-90.09800753049315,49.630108862169,338269825,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,DRY_FIRE_035,ON,OC,Out of Control,,Confirmed,Out of Control,True,HUM,H,FUL,Full Response,22461.0,49.630100000000006,-90.098,2026-07-13 22:07:00+00:00,2026-07-19 17:20:00+00:00,2026-07-30 23:07:43+00:00,Unmapped,Requires review,True,True,True,True,True
338269857,-1,49.982800000000005,-90.1717,DRY_FIRE_034,44954.0,HUM,H,1783979520000,1784481600000,GMT,OC,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-90.17170761580654,49.98280890210485,338269857,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,DRY_FIRE_034,ON,OC,Out of Control,,Confirmed,Out of Control,True,HUM,H,FUL,Full Response,44954.0,49.982800000000005,-90.1717,2026-07-13 21:52:00+00:00,2026-07-19 17:20:00+00:00,2026-07-30 23:07:43+00:00,Unmapped,Requires review,True,True,True,True,True
338269937,-1,49.9547,-91.3463,SLK_FIRE_087,0.2,LTG,L,1783973880000,1784055900000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-91.34630797655294,49.95470881006123,338269937,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,SLK_FIRE_087,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,0.2,49.9547,-91.3463,2026-07-13 20:18:00+00:00,2026-07-14 19:05:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338269953,-1,49.3898,-90.4402,THU_FIRE_056,7947.0,LTG,L,1783973700000,1784471220000,GMT,OC,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-90.44020759523264,49.38980880575299,338269953,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,THU_FIRE_056,ON,OC,Out of Control,,Confirmed,Out of Control,True,LTG,L,FUL,Full Response,7947.0,49.3898,-90.4402,2026-07-13 20:15:00+00:00,2026-07-19 14:27:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338269985,-1,50.939800000000005,-90.43860000000001,SLK_FIRE_086,5644.0,LTG,L,1783971840000,1784933040000,GMT,OC,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-90.43860787700326,50.93980900174785,338269985,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,SLK_FIRE_086,ON,OC,Out of Control,,Confirmed,Out of Control,True,LTG,L,FUL,Full Response,5644.0,50.939800000000005,-90.43860000000001,2026-07-13 19:44:00+00:00,2026-07-24 22:44:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338270017,-1,49.7549,-89.9496,THU_FIRE_054,7389.5,LTG,L,1783970880000,1785016620000,GMT,OC,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-89.9496075058919,49.75490888923464,338270017,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,THU_FIRE_054,ON,OC,Out of Control,,Confirmed,Out of Control,True,LTG,L,FUL,Full Response,7389.5,49.7549,-89.9496,2026-07-13 19:28:00+00:00,2026-07-25 21:57:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338270033,-1,51.1409,-88.69030000000001,NIP_FIRE_035,150.0,LTG,L,1783970040000,1783985400000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-88.69030735508632,51.14090915771833,338270033,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_035,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,150.0,51.1409,-88.69030000000001,2026-07-13 19:14:00+00:00,2026-07-13 23:30:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338270049,-1,48.249,-91.90140000000001,FOR_FIRE_037,3448.0,LTG,L,1783967340000,1784504400000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-91.90140784801498,48.24900854755075,338270049,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,FOR_FIRE_037,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,3448.0,48.249,-91.90140000000001,2026-07-13 18:29:00+00:00,2026-07-19 23:40:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338270065,-1,50.7058,-90.78280000000001,SLK_FIRE_084,4796.6,LTG,L,1783966980000,1784933040000,GMT,OC,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-90.78280794102129,50.705808946651615,338270065,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,SLK_FIRE_084,ON,OC,Out of Control,,Confirmed,Out of Control,True,LTG,L,FUL,Full Response,4796.6,50.7058,-90.78280000000001,2026-07-13 18:23:00+00:00,2026-07-24 22:44:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338270129,-1,48.2852,-90.10220000000001,THU_FIRE_051,22.5,HUM,H,1783954740000,1785016800000,GMT,UC,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-90.10220730728894,48.28520868311398,338270129,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,THU_FIRE_051,ON,UC,Under Control,,Confirmed,Under Control,True,HUM,H,FUL,Full Response,22.5,48.2852,-90.10220000000001,2026-07-13 14:59:00+00:00,2026-07-25 22:00:00+00:00,2026-07-30 23:07:43+00:00,Unmapped,Requires review,True,True,True,True,True
338270193,-1,49.0887,-91.10090000000001,FOR_FIRE_035,45.0,LTG,L,1783900980000,1784732400000,GMT,BM,-1,MOD,-1,0,-1,-1,ON     ,1785452863000,-91.10090774698746,49.08870871759728,338270193,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,FOR_FIRE_035,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MOD,Modified Response,45.0,49.0887,-91.10090000000001,2026-07-13 00:03:00+00:00,2026-07-22 15:00:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338270209,-1,50.9699,-89.92620000000001,THU_FIRE_048,0.5,HUM,H,1783899540000,1784495340000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-89.9262077199046,50.96990904439588,338270209,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,THU_FIRE_048,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,HUM,H,MON,Monitored Response,0.5,50.9699,-89.92620000000001,2026-07-12 23:39:00+00:00,2026-07-19 21:09:00+00:00,2026-07-30 23:07:43+00:00,Unmapped,Requires review,True,True,True,True,True
338270257,-1,51.4951,-89.3733,SLK_FIRE_083,15.0,LTG,L,1783897080000,1783898100000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-89.37330764308348,51.49510915043263,338270257,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,SLK_FIRE_083,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,15.0,51.4951,-89.3733,2026-07-12 22:58:00+00:00,2026-07-12 23:15:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338270273,-1,47.2775,-84.5896,WAW_FIRE_015,7.0,LTG,L,1783896960000,1785180600000,GMT,BH,-1,MOD,-1,0,-1,-1,ON     ,1785452863000,-84.58960543503315,47.27750890011975,338270273,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,WAW_FIRE_015,ON,BH,Being Held,,Confirmed,Being Held,True,LTG,L,MOD,Modified Response,7.0,47.2775,-84.5896,2026-07-12 22:56:00+00:00,2026-07-27 19:30:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338270449,-1,52.193200000000004,-92.7637,RED_FIRE_023,638.0,LTG,L,1783889820000,1784574000000,GMT,OC,-1,MDP,-1,0,-1,-1,ON     ,1785452863000,-92.76370886856357,52.19320896356222,338270449,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,RED_FIRE_023,ON,OC,Out of Control,,Confirmed,Out of Control,True,LTG,L,MDP,Unmapped,638.0,52.193200000000004,-92.7637,2026-07-12 20:57:00+00:00,2026-07-20 19:00:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338270641,-1,50.6828,-89.468,THU_FIRE_036,313930.0,LTG,L,1783875420000,1784934120000,GMT,OC,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-89.46800752022442,50.6828090430043,338270641,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,THU_FIRE_036,ON,OC,Out of Control,,Confirmed,Out of Control,True,LTG,L,FUL,Full Response,313930.0,50.6828,-89.468,2026-07-12 16:57:00+00:00,2026-07-24 23:02:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338270705,-1,51.202600000000004,-90.02600000000001,SLK_FIRE_074,3334.0,LTG,L,1783865220000,1784492520000,GMT,OC,-1,MOD,-1,0,-1,-1,ON     ,1785452863000,-90.02600779624878,51.2026090653566,338270705,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,SLK_FIRE_074,ON,OC,Out of Control,,Confirmed,Out of Control,True,LTG,L,MOD,Modified Response,3334.0,51.202600000000004,-90.02600000000001,2026-07-12 14:07:00+00:00,2026-07-19 20:22:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338270737,-1,51.8318,-92.1735,SLK_FIRE_072,23597.0,LTG,L,1783810680000,1784581080000,GMT,OC,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-92.17350860482503,51.831808970947364,338270737,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,SLK_FIRE_072,ON,OC,Out of Control,,Confirmed,Out of Control,True,LTG,L,FUL,Full Response,23597.0,51.8318,-92.1735,2026-07-11 22:58:00+00:00,2026-07-20 20:58:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338270753,-1,51.6313,-92.1757,SLK_FIRE_071,13744.0,LTG,L,1783809780000,1784384040000,GMT,OC,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-92.17570856336596,51.63130894759785,338270753,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,SLK_FIRE_071,ON,OC,Out of Control,,Confirmed,Out of Control,True,LTG,L,FUL,Full Response,13744.0,51.6313,-92.1757,2026-07-11 22:43:00+00:00,2026-07-18 14:14:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338270785,-1,51.7766,-91.1517,SLK_FIRE_070,2575.5,LTG,L,1783806840000,1784930880000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-91.15170826970098,51.776609046525316,338270785,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,SLK_FIRE_070,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,2575.5,51.7766,-91.1517,2026-07-11 21:54:00+00:00,2026-07-24 22:08:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338270881,-1,51.3036,-88.1841,NIP_FIRE_032,1811.0,LTG,L,1783795020000,1784502000000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-88.18410722087877,51.30360921501381,338270881,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_032,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,1811.0,51.3036,-88.1841,2026-07-11 18:37:00+00:00,2026-07-19 23:00:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338270897,-1,52.603300000000004,-86.18260000000001,NIP_FIRE_031,2.0,LTG,L,1783792860000,1783792920000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-86.18260680025394,52.6033095183308,338270897,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_031,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,2.0,52.603300000000004,-86.18260000000001,2026-07-11 18:01:00+00:00,2026-07-11 18:02:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338270961,-1,51.8525,-92.5804,RED_FIRE_022,6195.0,LTG,L,1783717140000,1784218140000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-92.58040873712599,51.852508940104954,338270961,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,RED_FIRE_022,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,6195.0,51.8525,-92.5804,2026-07-10 20:59:00+00:00,2026-07-16 16:09:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
